,Site,Habitat,Protection,Cluster,GPS file name,Month,Elevation,Lat,Long,Primary1000,Primary1000km,Secondary200,Secondary200km,House1000,House1000km,Non_Ground_Truthed_Habitat,Habitat_code,Dist_Corc,Dist_Corc_km,Dist_Corc_scaled,Secondary50,OldGrowth50,Secondary100,OldGrowth100,Secondary200,OldGrowth200,Secondary300,OldGrowth300,OldGrowth400,Secondary400,Secondary500,OldGrowth500,Secondary750,OldGrowth750,Secondary1000,OldGrowth1000,Secondary2000,OldGrowth2000,Secondary3000,OldGrowth3000,OldGrowth4000,Secondary4000,OldGrowth5000,Secondary5000,Mangrove50,Mangrove100,Mangrove200,Mangrove300,Mangrove400,Mangrove500,Mangrove750,Mangrove1000,Mangrove2000,Mangrove3000,Mangrove4000,Mangrove5000,ForestCover50,ForestCover100,ForestCover200,ForestCover300,ForestCover400,ForestCover500,ForestCover750,ForestCover1000,ForestCover2000,ForestCover3000,ForestCover4000,ForestCover5000,Diversity50,Diversity100,Diversity200,Diversity300,Diversity400,Diversity500,Diversity750,Diversity1000,Diversity2000,Diversity3000,Diversity4000,Diversity5000
213,Piro_Site_2,Old Growth,Wildlife Refuge,Piro,PIRO2NW,February,166.551224,8.408644,-83.327295,0,0,0,0,1518.054551,1.518054551,Secondary,SEC,13585.45345,13.58545345,0.266114899,0,1,0,1,0.201608802,0.798391198,0.27919373,0.72080627,0.681412062,0.318587938,0.356862512,0.643137488,0.444895764,0.548073233,0.474965185,0.513210423,0.589133024,0.383607454,0.550590714,0.282621834,0.231650287,0.509190934,0.184251719,0.475488101,0,0,0,0,0,0,0,0,0.002187957,0.001430393,0,0,1,1,1,1,1,1,0.992968997,0.988175608,0.972740478,0.833212548,0.740841221,0.65973982,0.692622344,0.68160743,0.649967869,0.641130497,0.720607096,0.762169395,0.758403807,0.754346406,0.774063459,0.894269701,1.000584538,1.153085589
214,Piro_Site_3,Secondary,Wildlife Refuge,Piro,PIRO 3S,February,270.278839,8.41157,-83.321566,0,0,473.4500929,0.473450093,1986.195793,1.986195793,Secondary,SEC,13799.97749,13.79997749,0.270317044,0.516197912,0,0.575813236,0,0.770427038,0.043333037,0.797741448,0.085004691,0.168032725,0.7499516,0.69280842,0.251549226,0.614731886,0.360540329,0.527679017,0.45841222,0.563793585,0.420120958,0.609296012,0.300686146,0.237793399,0.562101141,0.187706439,0.492690004,0,0,0,0,0,0,0,0,0.002917293,0.002223789,0.00139739,0,0.516197912,0.575813236,0.813760075,0.882746139,0.917984325,0.944357646,0.975272215,0.986091237,0.983914543,0.909982158,0.79989454,0.680396443,0,0.324113431,0.536531713,0.565514235,0.586033899,0.614207277,0.619633306,0.631642186,0.956386708,0.998619828,1.034548314,1.004294167
215,Piro_Site_4,Old Growth,Wildlife Refuge,Piro,PIRO4N,February,133.335449,8.410729,-83.333324,0,0,0,0,3229.615739,3.229615739,Secondary,SEC,14077.52208,14.07752208,0.275753649,0.469704204,0.530295796,0.388792788,0.611207212,0.236024924,0.763975075,0.20639115,0.79360885,0.685399984,0.314600016,0.419249636,0.580750364,0.518034771,0.481539138,0.554352891,0.444440535,0.591498258,0.365034081,0.53108594,0.280516519,0.226197561,0.495369831,0.189842841,0.474413305,0,0,0,0,0,0,0,0,0,0.001269878,0.001266298,0,1,1,0.999999999,1,1,1,0.999573909,0.998793426,0.956532339,0.811602459,0.721567392,0.664256146,0,0,0.502624624,0.592190213,0.6258005,0.651591607,0.724765392,0.748436871,0.810869982,0.936579208,0.95190373,1.068042829
216,Piro_Site_5,Secondary,Wildlife Refuge,Piro,PIRO5NE,February,23.650501,8.405009,-83.337403,0,0,136.1110312,0.136111031,3666.985882,3.666985882,Secondary,PM,13150.69529,13.15069529,0.257598759,1,0,0.997705007,0,0.969709344,0.000110623,0.956341862,0.030247686,0.080960559,0.9114969,0.856880444,0.138292655,0.803149611,0.194705286,0.724120208,0.264438468,0.546127387,0.247234121,0.438986653,0.241028812,0.199947048,0.411810012,0.172941679,0.406743873,0,0,0,0,0,0,0,0,0,0,0.000804495,0.001576928,1,0.997705007,0.969819967,0.986589548,0.992457459,0.995173099,0.997854897,0.988558676,0.793361508,0.680015465,0.61175706,0.579685552,0.691310385,0.668205022,0.54645446,0.509135795,0.622731897,0.680048647,0.695918264,0.695564909,0.852903631,0.991440307,0.999904037,1.015080016
217,Piro_Site_6,Secondary,Wildlife Refuge,Piro,PIRO6 W,February,41.72097,8.410775,-83.340482,0,0,158.4560931,0.158456093,4064.337572,4.064337572,Secondary,SEC,13266.76001,13.26676001,0.259872261,0.964123132,0.035876868,0.789359267,0.210640733,0.619673073,0.380326927,0.623311011,0.37668899,0.392599517,0.607400483,0.645272109,0.354727891,0.634753699,0.365246301,0.633288064,0.347994889,0.606388487,0.282348943,0.479680942,0.251767452,0.217440953,0.45089748,0.181303574,0.43852914,0,0,0,0,0,0,0,0,0.001973327,0.000972197,0.001250709,0.001598083,1,1,1,1.000000001,1,1,1,0.981282953,0.88873743,0.731448394,0.668338433,0.619832714,0,0.016239088,0.13648236,0.137024937,0.28260137,0.403077316,0.493567878,0.626778888,0.96304465,1.029294125,1.003946856,1.036805543
218,Piro_Site_7,Secondary,Wildlife Refuge,Piro,PIRO7 SE,February,39.282215,8.413349,-83.345466,0,0,319.2785001,0.3192785,1139.443375,1.139443375,Secondary,SEC,12575.10175,12.57510175,0.246323904,0.941487988,0.058512012,0.785536434,0.214463566,0.672131451,0.327868549,0.610178666,0.347733689,0.361945225,0.566115809,0.537240694,0.372483805,0.598393355,0.357632637,0.651916265,0.315085526,0.585762675,0.2718682,0.480591391,0.241614812,0.210091296,0.451547217,0.176581335,0.430877538,0,0,0,0,0,0,0,0,0.001146908,0,0.000857198,0,1,1,1,0.957912355,0.928061034,0.909724499,0.956025992,0.967001791,0.857630875,0.722206203,0.661638513,0.607458873,0.154611565,0.514804358,0.664223946,0.662419935,0.669896691,0.650324363,0.656377123,0.731099415,0.964102829,1.082965124,1.008654149,1.055530279
219,Rancho_Site_1,Secondary,GD Forest Reserve,Rancho,RANCHO 1 W,April,229.929962,8.682357,-83.573187,0,0,0,0,24072.00346,24.07200346,Secondary,SEC,12809.19174,12.80919174,0.250909311,1,0,1,0,0.905607476,0.094392525,0.862732271,0.137049914,0.150269613,0.802047007,0.763566957,0.149616503,0.74048484,0.108001689,0.766862468,0.093839276,0.640578562,0.223998927,0.606673088,0.283371165,0.320494217,0.596619644,0.34757722,0.586409894,0,0,0,0,0,0,0,0,0.001491227,0.003994444,0.003565743,0.007136321,1,1,1,0.999782185,0.95231662,0.91318346,0.848486529,0.860701744,0.864577489,0.890044253,0.917113861,0.933987114,0.222853489,0.519810825,0.632658889,0.802081559,0.879265492,0.943956286,0.82390704,0.762391526,1.047772608,1.041847797,1.082763057,1.086846573
220,Rancho_Site_2,Old Growth,GD Forest Reserve,Rancho,RANCHO 2 SE,April,372.83371,8.680292,-83.577907,0,0,0,0,3643.156242,3.643156242,Old Growth,OG,3754.259105,3.754259105,0.073539267,0.061702543,0.938297458,0.32452301,0.67547699,0.470418655,0.529581345,0.611073772,0.388926228,0.355368601,0.644631399,0.708240647,0.291759353,0.776779708,0.219000401,0.685244513,0.270792289,0.562294778,0.317150142,0.57750217,0.323696856,0.333721307,0.588624706,0.348904571,0.58470533,0,0,0,0,0,0,0.000714276,0.004755999,0.007068976,0.004596941,0.003735318,0.006394358,1.000000001,1,1,1,1,1,0.995780109,0.956036802,0.87944492,0.901199026,0.922346013,0.933609901,0,0,0.312584415,0.401594135,0.606840369,0.702375045,0.771276851,0.714328959,0.903922123,0.965818976,0.933150788,0.910024327
221,Rancho_Site_3,Secondary,GD Forest Reserve,Rancho,RANCHO 3 SE,April,455.499939,8.677788,-83.582725,0,0,0,0,398.2866167,0.398286617,Secondary,SEC,3362.619828,3.362619828,0.065867749,0.883840514,0.116159486,0.670239409,0.329760591,0.75146108,0.24853892,0.709662193,0.286534192,0.358620241,0.623299059,0.56838437,0.412589279,0.439659328,0.549741649,0.423440141,0.570598172,0.532256427,0.406848956,0.537439009,0.378072459,0.35530298,0.577580385,0.357485865,0.576598864,0,0,0,0.003803615,0.0180807,0.019026351,0.010599023,0.005961686,0.007204864,0.005973671,0,0.005893687,1,1,1,0.996196385,0.9819193,0.980973649,0.989400977,0.994038313,0.939105383,0.915511468,0.932883365,0.934084729,0.231626657,0.630231884,0.691396046,0.668265351,0.650706816,0.603719472,0.553798282,0.765197069,0.969016619,0.947050425,0.911567966,0.870025442
222,Rancho_Site_4,Old Growth,GD Forest Reserve,Rancho,RANCHO4NW,April,417.378021,8.678878,-83.587374,0,0,0,0,0,0,Grassland,SEC,2977.705003,2.977705003,0.058327951,0,1,0,1,0.048417402,0.951582598,0.106632043,0.891929477,0.870275589,0.1221872,0.168666727,0.826509783,0.244101123,0.749272645,0.304440555,0.689597802,0.516655438,0.448797721,0.529174264,0.389612511,0.369517673,0.561052186,0.35290951,0.577917636,0,0,0,0.00143848,0.007537212,0.00482349,0.006626231,0,0.007657184,0.006222232,0.003674624,0.004920625,1,1,1,0.99856152,0.992462789,0.99517651,0.993373768,0.994038357,0.965453159,0.918786775,0.930569859,0.930827146,0.616801459,0.693058839,0.69297499,0.713262922,0.78125589,0.752952816,0.700854321,0.715317159,0.726813963,0.830805063,0.908600893,0.90268896
223,Rancho_Site_5,Secondary,GD Forest Reserve,Rancho,RANCHO 5 N,April,293.753052,8.678387,-83.592453,0,0,0,0,0,0,Secondary,SEC,3068.148402,3.068148402,0.060099577,0.748852696,0.251147305,0.653340974,0.346659025,0.180953826,0.819046174,0.117242152,0.882757848,0.863665576,0.136334424,0.20621032,0.79378968,0.374081892,0.62323863,0.348160691,0.650332169,0.482819976,0.507738568,0.526583527,0.416725993,0.397695761,0.535170115,0.351905843,0.578631762,0,0,0,0,0,0,0.002679478,0.00150714,0.00531813,0.005399686,0.00352795,0.004476151,1.000000001,0.999999999,1,1,1,1,0.997320522,0.99849286,0.990558544,0.94330952,0.932865876,0.930537605,0.359202544,0.63400896,0.560724284,0.622721489,0.734969598,0.76176041,0.738400175,0.714564064,0.892614939,0.936530578,0.872066942,0.876572152
224,Rancho_Site_6,Old Growth,GD Forest Reserve,Rancho,RANCHO 6 S,April,139.644501,8.67985,-83.600145,0,0,0,0,0,0,Secondary,SEC,3013.711133,3.013711133,0.059033247,0.307150189,0.692849811,0.506646026,0.493353974,0.509278494,0.490721507,0.430172547,0.565182108,0.530158326,0.449534577,0.540892252,0.446111116,0.650193553,0.338078442,0.630210604,0.357162847,0.520316867,0.47374806,0.511680037,0.454376415,0.4069868,0.52508088,0.346385945,0.584198797,0,0,0,0.003132628,0.00188432,0.001205884,0.000535902,0.000301431,0.000900248,0.004550398,0.003730577,0.004259304,1,1,1,0.995354655,0.979692903,0.987003368,0.988271995,0.987373451,0.994064927,0.966056452,0.93206768,0.930584742,0.563592081,0.645353876,0.472836741,0.361393919,0.398253189,0.50889215,0.678378975,0.656953703,0.746176815,0.883286522,0.900514483,0.875580544
225,Remanso_Site_1,Secondary,Unprotected,Teak,DAVESW,June,17.366676,8.43161,-83.277851,0,0,401.6494609,0.401649461,11966.85274,11.96685274,Old Growth,OG,12912.67291,12.91267291,0.252936323,0,0,0,0,0.038452015,0,0.032778788,0,0,0.029705443,0.040444216,0,0.112630285,0,0.121789686,0,0.151979294,0.008579836,0.215441513,0.019983108,0.038593645,0.241935474,0.05522517,0.259370559,0,0,0,0,0,0,0,0,0,0,0.000201135,0,0,0,0.038452015,0.032778788,0.029705443,0.040444216,0.112630285,0.121789686,0.16055913,0.235424621,0.280529119,0.314595729,0,0,0.211895164,0.457812318,0.677127303,0.969079368,1.331749316,1.329696158,1.578688804,1.363273262,1.37821337,1.399488043
226,Remanso_Site_2,Secondary,Wildlife Refuge,Lapa,0NETTE1S,June,120.263008,8.39754,-83.286673,0,0,587.8070269,0.587807027,14660.77418,14.66077418,Secondary,SEC,16872.94487,16.87294487,0.330511016,1,0,1,0,0.908887744,0.091112256,0.838194127,0.136958193,0.110156911,0.826597018,0.861032468,0.082705598,0.863195167,0.057512938,0.774324741,0.086163932,0.521600795,0.103064773,0.394972557,0.117677635,0.105233021,0.311752768,0.089530598,0.26494209,0,0,0,0,0,0,0,0,0,0.00032409,0.000276569,0.000176992,1,1,1,0.97515232,0.936753929,0.943738066,0.920708105,0.860488673,0.624665568,0.512650192,0.416985789,0.354472688,0.379518229,0.614715111,0.957468263,1.058257261,1.142022929,1.190524938,1.23595941,1.211845104,1.166265609,1.392049357,1.506354923,1.46077515
227,Remanso_Site_3,Secondary,Wildlife Refuge,Lapa,0NETTE2NE,June,157.580048,8.396405,-83.290935,0,0,207.7882053,0.207788205,5892.287315,5.892287315,Secondary,SEC,18091.18007,18.09118007,0.354374079,0.969767088,0.030232912,0.833119422,0.166880578,0.756914935,0.179283714,0.831571031,0.13075451,0.09877375,0.870426975,0.867575959,0.112713834,0.84424133,0.14699934,0.828266806,0.15325719,0.608338741,0.156202748,0.42566769,0.145998028,0.116501931,0.335581289,0.098841328,0.278384135,0,0,0,0,0,0,0,0,0,0.000357614,0,0.000318129,1,1,0.936198649,0.962325541,0.969200725,0.980289793,0.99124067,0.981523996,0.764541489,0.571665718,0.45208322,0.377225463,0,0,0.305103653,0.526826692,0.602713567,0.516885435,0.552207843,0.748332918,1.0021824,1.125129634,1.24659267,1.297114829
228,Remanso_Site_4,Old Growth,Wildlife Refuge,Lapa,REMANSO1N,June,150.905563,8.388151,-83.306595,0,0,271.3925579,0.271392558,4984.487276,4.984487276,Old Growth,OG,17780.8308,17.7808308,0.348294888,0.225517765,0.774482235,0.550750574,0.449249426,0.87712564,0.12287436,0.795685551,0.204314449,0.271958206,0.728041794,0.67156216,0.32843784,0.624340908,0.369787582,0.623336219,0.284722866,0.491985199,0.230525988,0.429029166,0.171797656,0.133521779,0.349319246,0.11041395,0.297093332,0,0,0,0,0,0,0,0.000301659,0.000377273,0.000458194,0,0.000526932,1,1,1,1,1,1,0.99412849,0.908059085,0.722511187,0.600826822,0.482841025,0.407507282,0,0,0.193828748,0.35010413,0.414623958,0.483414017,0.593745989,0.616080686,0.835297569,0.92773411,0.909319911,0.87613678
229,Remanso_Site_5,Secondary,Wildlife Refuge,Lapa,REMANSO2SW,June,226.245453,8.38878,-83.301498,0,0,0,0,4815.533997,4.815533997,Secondary,PM,17010.63524,17.01063524,0.333208125,0.678680327,0.321319673,0.622390149,0.377609851,0.657363279,0.342636721,0.687509601,0.3124904,0.353701976,0.646298024,0.639321759,0.360678242,0.593104119,0.402963074,0.656815752,0.339916782,0.562890869,0.227806824,0.420542777,0.163531926,0.125998503,0.335311149,0.102081477,0.285673206,0,0,0,0,0,0,0,0,0.0000755,0,0,0.00034719,1,1,1,1.000000001,1,1.000000001,0.996067193,0.996732534,0.790697693,0.584074703,0.461309652,0.387754683,0.533803425,0.687987057,0.3726131,0.50632566,0.585196803,0.633066814,0.695305853,0.880198653,0.885126914,0.936832682,1.002335935,1.088866816
230,Remanso_Site_6,Old Growth,Wildlife Refuge,Lapa,REMANSO3SW,June,115.853951,8.384092,-83.306264,0,0,0,0,4905.78249,4.90578249,Secondary,SEC,17387.68844,17.38768844,0.340593928,0.018836535,0.981163465,0.265202261,0.734797739,0.525994566,0.474005434,0.637971115,0.361970643,0.330519657,0.608117057,0.557675602,0.320002391,0.508055157,0.26711287,0.425590229,0.288435313,0.425439716,0.171873597,0.357977963,0.15837873,0.119869329,0.306292065,0.10097664,0.269366692,0,0,0,0,0.001885745,0.001206795,0.000536307,0,0,0.000167641,0,0,1,1,1,0.999941758,0.938636714,0.877677993,0.775168027,0.714025542,0.597313313,0.516356693,0.426161394,0.370343332,0.627860191,0.662881899,0.642768928,0.621078805,0.649708236,0.653807433,0.697867656,0.661724242,0.895873904,1.005256401,1.030225106,1.138687122
231,Ronnie_Site_1,Palm,Unprotected,New 3,RONNIE1E,July,35.864418,8.650573,-83.500376,0,0,0,0,0,0,Secondary,SEC,6228.513458,6.228513458,0.122005514,0,0,0,0,0.770212275,0.124652286,0,0.195171736,0.22523841,0,0,0.237502666,0.319561714,0.210623907,0.405227873,0.167018366,0.43806993,0.175775773,0.386924066,0.2051834,0.216180135,0.374321919,0.212457463,0.400065079,0,0,0,0,0,0,0,0,0,0,0.004679908,0.016087946,0,0,0.894864561,0.195171736,0.22523841,0.237502666,0.530185621,0.572246239,0.613845703,0.592107466,0.590502054,0.612522542,0.547975424,0.754482574,0.733009704,0.722173444,0.690097513,0.641132363,0.682847647,0.732865098,0.71035584,0.848474005,0.844452721,0.848505374
232,Ronnie_Site_2,Palm,Unprotected,New 3,RONNIE2SE,July,26.155769,8.646157,-83.501155,0,0,144.3049371,0.144304937,835.7454249,0.835745425,Old Growth,OG,4967.683129,4.967683129,0.097308088,0,0,0,0,0.464813338,0,0,0,0,0,0,0.025352362,0.312997673,0.183193348,0.38368441,0.208106587,0.468955228,0.198587787,0.419731867,0.22972444,0.230360418,0.372590559,0.221952994,0.399696599,0,0,0,0,0,0,0,0,0,0,0.008452424,0.015639818,0,0,0.464813338,0,0,0.025352362,0.496191021,0.591790997,0.667543015,0.649456307,0.602950977,0.621649593,0,0,0.697466609,1.117293517,1.208189296,1.269924487,1.375358408,1.353277708,1.37801116,1.489724359,1.487198332,1.46182477
233,Ronnie_Site_3,Palm,Unprotected,New 3,RONNIE3E,July,28.607607,8.637856,-83.504401,0,0,380.8722738,0.380872274,3074.94223,3.07494223,Grassland,GRA,4481.681988,4.481681988,0.087788189,0,0,0,0,0.83055314,0,0,0.067741723,0.119772857,0,0,0.107416309,0.27855927,0.151709068,0.510179219,0.180913048,0.488911596,0.302445993,0.418915953,0.305801054,0.269214196,0.397332118,0.26734241,0.418272594,0,0,0,0,0,0,0,0,0,0.008443149,0.021463736,0.016465123,0,0,0.83055314,0.067741723,0.119772857,0.107416309,0.430268338,0.691092267,0.791357589,0.724717007,0.666546314,0.685615004,0.0002026,0.653995952,1.178740981,1.179794951,1.157078816,1.265651919,1.405901799,1.378844529,1.296750638,1.423041698,1.500359066,1.399782281
234,Ronnie_Site_4,Palm,Unprotected,Ronnie 1,RONNIE4NW,July,28.072691,8.664193,-83.516433,0,0,139.8852652,0.139885265,8331.311705,8.331311705,Grassland,GRA,3599.552926,3.599552926,0.070508847,0,0,0.028713585,0,0.02742761,0,0.031432525,0,0.01135155,0.103442658,0.186905713,0.060074084,0.315663116,0.111390267,0.429615001,0.092381827,0.482792639,0.247759614,0.472443783,0.246088962,0.269217602,0.46908609,0.277254172,0.474597586,0,0,0,0,0,0,0,0,0.000653869,0.006914977,0.004962731,0.008462671,0,0.028713585,0.02742761,0.031432525,0.114794208,0.246979797,0.427053383,0.521996828,0.730552253,0.718532745,0.738303692,0.751851758,0,0.169625422,0.557646751,0.996419653,1.156483215,1.148636663,1.497163083,1.293068148,1.188639492,1.349342343,1.458247668,1.430643405
235,Ronnie_Site_5,Palm,Unprotected,Ronnie 1,RONNIE5SW,July,35.02829,8.668305,-83.508155,1355.604469,1.355604469,470.9149295,0.47091493,9388.000637,9.388000637,Old Growth,OG,6306.481229,6.306481229,0.123532764,0,0,0,0.048216843,0.723383015,0.098128825,0,0.05695619,0.038624449,0,0.339291349,0.07822044,0.444152119,0.097518034,0.423526272,0.100319098,0.46580167,0.149364012,0.433202408,0.184897497,0.22424573,0.428499282,0.246318229,0.43999812,0,0,0,0,0,0,0,0,0,0.000197476,0.003850891,0.01616225,0,0.048216843,0.82151184,0.05695619,0.038624449,0.417511789,0.541670153,0.52384537,0.615165682,0.618099905,0.652745012,0.686316349,0,0.425378829,0.766696656,0.809102809,0.990555481,1.191471018,1.235673875,1.141361335,1.137528647,1.315141422,1.327506913,1.326542586
236,Ronnie_Site_6,Palm,Unprotected,Ronnie 1,RONNIE6SE,July,42.711632,8.671736,-83.504158,1985.590706,1.985590706,274.1772553,0.274177255,6841.760037,6.841760037,Secondary,SEC,6924.58719,6.92458719,0.135640362,0,0,0,0,0.615456817,0.065986057,0,0.103273379,0.146596324,0,0.378059307,0.158008524,0.41660781,0.180798781,0.422435912,0.149291311,0.396222706,0.124533811,0.419637485,0.141949188,0.202366547,0.418227151,0.224760535,0.421271379,0,0,0,0,0,0,0,0,0,0,0.0032081,0.026114773,0,0,0.681442874,0.103273379,0.146596324,0.536067831,0.597406591,0.571727223,0.520756517,0.561586673,0.620593698,0.646031914,0,0.193230993,0.769623529,0.811812621,0.824354255,1.193333804,1.233278158,1.162922459,1.299702539,1.409278662,1.430643417,1.418643482
237,Ronnie_Site_7,Palm,Unprotected,Ronnie 1,RONNIE7N,July,59.663242,8.677499,-83.520784,0,0,653.1230991,0.653123099,1755.258206,1.755258206,Secondary,SEC,7326.359242,7.326359242,0.143510362,0,0,0,0,0.837627624,0,0,0.010379451,0.074400038,0,0,0.107879275,0.489693958,0.20608753,0.485716154,0.210988853,0.581366932,0.182684654,0.556688619,0.212692417,0.285532869,0.516069161,0.281441649,0.508747391,0,0,0,0,0,0,0,0,0,0.002888478,0.004889174,0.004192425,0,0,0.837627624,0.010379451,0.074400038,0.107879275,0.695781488,0.696705007,0.764051586,0.769381036,0.80160203,0.79018904,0.654230615,0.663363061,0.842522095,0.914505577,0.965989391,1.353073799,1.414293091,1.325594061,1.424741925,1.450684411,1.453479989,1.4217018
238,Ronnie_Site_8,Palm,Unprotected,Ronnie 1,RONNIE8SW,July,46.285416,8.682084,-83.508457,2870.563113,2.870563113,661.284508,0.661284508,3007.776377,3.007776377,Secondary,SEC,7506.747014,7.506747014,0.147043838,0,0,0,0,0.573064449,0.105999626,0,0.26910863,0.294635404,0,0,0.3094294,0.41593252,0.285946166,0.38147384,0.310963822,0.454595211,0.168489659,0.48893124,0.192392487,0.222753138,0.465943448,0.250739845,0.432625977,0,0,0,0,0,0,0,0,0,0,0.001680985,0.023315237,0,0,0.679064075,0.26910863,0.294635404,0.3094294,0.701878686,0.692437662,0.62308487,0.681323727,0.688696586,0.683365822,0,0.080063455,0.443582965,0.621491088,0.841576121,0.951441757,1.24901002,1.260829237,1.027722152,1.147082914,1.198551209,1.249082378
239,Ronnie_Site_9,Palm,Unprotected,Ronnie 1,RONNIE9N,July,18.638861,8.685831,-83.487533,3386.93381,3.38693381,93.84403497,0.093844035,4440.771907,4.440771907,Grassland,GRA,8404.127245,8.404127245,0.164621923,0.014700641,0,0.153337006,0,0.094790196,0,0.145608125,0.014151914,0.013399316,0.310678346,0.410740058,0.022864023,0.49418317,0.053427669,0.43021773,0.111457487,0.301526678,0.133862125,0.303443347,0.115604571,0.113366546,0.323414357,0.138079572,0.338446654,0,0,0,0,0,0,0,0,0.033243609,0.062084314,0.047364376,0.039424837,0.014700641,0.153337006,0.094790196,0.159760039,0.324077662,0.433604081,0.547610839,0.541675217,0.435388803,0.419047918,0.436780903,0.476526226,0.443710148,0.607011612,0.921702849,1.06373754,1.044480502,1.057948266,1.271900183,1.262044482,1.297517112,1.194894703,1.369378775,1.439921885
240,Sabalo_Site_1,Secondary,Unprotected,Sabalo,SABALO1NE,June,9.176564,8.785256,-83.542153,0,0,0,0,3314.763247,3.314763247,Secondary,PM,15091.17987,15.09117987,0.295609405,1,0,0.99427409,0.00572591,0.809274713,0.187692692,0.681440681,0.206436925,0.151402321,0.619688135,0.570624445,0.128430298,0.508766345,0.107699322,0.462378585,0.107526542,0.359490908,0.217047888,0.330904961,0.275969617,0.282228249,0.321313005,0.296109114,0.323904407,0,0,0,0.043545378,0.129899782,0.182107232,0.277069674,0.312510119,0.285687107,0.272589162,0.264441535,0.254728443,1,1,0.996967405,0.887877606,0.771090456,0.699054743,0.616465667,0.569905127,0.576538796,0.606874578,0.603541254,0.620013521,0.076626762,0.479921719,0.874496594,1.066073104,1.151042943,1.148111014,1.14496216,1.362239649,1.705825832,1.722533954,1.647961225,1.520805979
